approval_id,bank,elev_ft,event_id,files,flag_date,flag_member_id,hcollect_method_id,hdatum_id,height_above_gnd,hwm_environment,hwm_id,hwm_label,hwm_locationdescription,hwm_notes,hwm_quality_id,hwm_type_id,hwm_uncertainty,last_updated,last_updated_by,latitude_dd,longitude_dd,marker_id,peak_summary_id,site_id,stillwater,survey_date,survey_member_id,uncertainty,vcollect_method_id,vdatum_id,waterbody
9706,N/A,158.035,180,[],2017-09-11T05:00:00,1834,1,2,0.0,Riverine,24289,0911_1420_1,wash line on highway bridge,,4,9,0.3,,,29.174794,-96.985475,,6469,22668,1.0,2017-09-11T05:00:00,1834,0.29,6,2,Lavaca River
10189,Right,17.822,180,[],2017-09-24T05:00:00,1854,1,2,0.0,Riverine,25260,0924_1222_1,"HWM on bridge apron, right bank, down stream side of FM 521",,3,2,0.2,,,28.78684,-96.02223,3,6616,23202,1.0,2017-09-24T05:00:00,1854,1.8,6,4,unnamed creek
9655,N/A,108.64,180,[],2017-09-11T05:00:00,1772,2,2,5.0,Riverine,22252,0911_1121,seed line metal pole at gas station,,2,5,0.1,,,29.83113,-95.64628,8,6192,21559,1.0,2017-09-11T05:00:00,1772,0.0615,7,2,Bear Creek
9846,Right,25.843,180,[],2017-09-06T04:00:00,1744,1,2,0.0,Riverine,21434,0906_1730_2,"Texas HWY 521, bridge at Big Boggy Creek. HWM is debris and mud mark on right downstream highway right-away,
mark considered poor. water was above the bridge girders, bridge opening acting as a contracted opening,
explains the HWM difference.",Elevation is final. No further adjustments necessary.,5,1,0.5,,,28.80742,-95.95085,7,6346,20885,1.0,2017-09-06T04:00:00,1744,0.131234,6,2,Big Boggy Creek
9699,N/A,78.318,180,[],2017-09-11T05:00:00,1834,1,2,1.52,Riverine,24291,0911_1200_2,debris line along chain link fence,,4,2,0.3,,,29.066856,-96.798724,,6465,22669,1.0,2017-09-11T05:00:00,1834,0.29,6,2,Lavaca River
10149,Right,444.665,180,[],2017-09-26T05:00:00,1853,1,2,0.0,Riverine,25262,09-26-0934-1,Seed line on downstream of bridge beam at right bank. Tape down 3..33 to stake .,,3,5,0.2,,,30.16515,-97.20288,7,6601,23203,1.0,2017-09-26T05:00:00,1853,0.236,6,2,Riverine
7875,N/A,379.941,180,[],2017-09-09T05:00:00,1760,1,2,0.0,Riverine,23811,0909_1430,Bottom of paint line rt bank upstream,"surveyed at hwm line, did not use height above ground",2,6,,,,29.79162,-97.57829,3,5280,22408,1.0,2017-09-22T05:00:00,1834,0.12,6,2,Unknown
9659,N/A,108.69,180,[],2017-09-11T05:00:00,1772,2,2,8.4,Riverine,22253,0911_1155,seed lline on streen sign.,,2,5,0.1,,,29.83597,-95.63039,8,6195,21560,1.0,2017-09-11T05:00:00,1772,0.0462,7,2,Langham Cr
7873,Right,365.788,180,[],2017-09-09T05:00:00,1822,1,2,1.9,Riverine,21849,0909_1350,Nail in tree 50 feet stream-ward of Flood Gage indicator,Time of discovery used as lable,2,2,,,,29.75451,-97.59287,5,5278,21330,1.0,2017-09-22T05:00:00,1834,0.12,6,2,Plum Creek
8416,N/A,54.53,180,[],2017-09-08T05:00:00,1791,1,2,0.0,Riverine,21562,0908_1215_1,Atascocita Marina near picnic area,"RTK to temporary RM, Then short level loop to two HWMs. THIS ONE IS BEST OF THE TWO.",2,2,0.1,,,30.01206,-95.14379,6,5502,21128,1.0,2017-09-21T05:00:00,1840,0.09,6,2,Lake Houston
7559,N/A,6.325,180,[],2017-09-04T05:00:00,1762,1,2,2.3,Coastal,21200,0904_1530_1,PAINT MARK ON FRONT LEFT CORNER OF  WOODEN SHED.,,2,1,,,,28.552964,-96.523985,3,5134,20847,1.0,2017-09-08T05:00:00,1770,0.085302,6,2,unknown
8540,Left,14.45,180,[],2017-09-05T05:00:00,1786,6,2,0.0,Riverine,21074,0905_1336,"Present near peak, just receding",,2,2,0.1,,,28.8964,-95.67399,8,5560,20791,1.0,2017-09-05T05:00:00,1786,0.18,6,2,Caney Creek
8548,Right,34.0,180,[],2017-09-05T05:00:00,1786,6,2,1.35,Riverine,21082,0905_1443,Downstream side of bridge,,2,5,0.1,,,28.96052,-95.82433,8,5563,20794,1.0,2017-09-05T05:00:00,1786,0.2,6,2,Caney Creek
9733,N/A,80.95,180,[],2017-09-13T05:00:00,1772,2,2,3.84,Riverine,22698,0913_1607,debris line on building wall - gym,,3,2,0.2,,,30.03638,-95.33359,8,6255,21843,1.0,2017-09-13T05:00:00,1772,0.0969,7,2,Cypress Cr
9735,N/A,81.79,180,[],2017-09-13T05:00:00,1772,2,2,5.04,Riverine,22699,0913_1628,debris on fence at substation,,4,2,0.4,,,30.02302,-95.34653,8,6257,21845,1.0,2017-09-13T05:00:00,1772,0.1768,7,2,Cypress Cr
8139,N/A,211.287,180,[],2017-09-13T05:00:00,1822,6,2,0.0,Riverine,22700,1110,Left bank 60 feet from roadway up stream just before barbed wire,,1,2,,,,29.42720295,-96.72555556,6,5372,21844,1.0,2017-09-19T05:00:00,1839,0.0004,6,1,West Ragsdale Creek
9792,N/A,24.9,180,[],2017-09-08T04:00:00,1760,1,2,2.85,Riverine,21982,0908_1840_1,Debris found in a bush near the road,level 4 survey; field readings RTK 22.162+2.7 TU,1,2,0.03,,,29.3346,-95.2893,4,6503,21399,1.0,2017-09-17T04:00:00,900,0.6,6,2,Unknown
8124,N/A,11.063,180,[],2017-09-05T05:00:00,1762,1,2,3.75,Coastal,21437,0905_1005_1,"DIRECTLY LEFT OF GATE ON POST, MARKED WITH FLAG AND TAPE.",,2,2,,,,28.79972,-96.70123,3,5165,21028,1.0,2017-09-08T05:00:00,1770,0.055774,7,2,unknown
7858,Left,287.319,180,[],2017-09-09T05:00:00,1822,1,2,1.35,Riverine,21709,1615,Nail in Tree at mud line river side of campground,Time of discovery used as label,1,1,,,,29.46976,-97.49102,5,5267,21232,1.0,2017-09-18T05:00:00,1767,0.12,6,2,Guadeloupe river
8417,N/A,54.7,180,[],2017-09-08T05:00:00,1791,1,2,3.3,Riverine,21563,0908_1215_2,Near retaining wall on horizontal steel pipe used as railing.,Steel railing. No HWM evidence remains at this date,4,5,0.4,,,30.01194,-95.14438,3,5502,21128,1.0,2017-09-21T05:00:00,1840,0.09,6,2,Lake Houston
8452,N/A,79.57,180,[],2017-09-19T05:00:00,1840,1,2,4.0,Riverine,23812,HWM1,debris on front of home on Marrella Drive. About 4 feet above grade. Adjacent to front door.,ran short level loop from temporary RM in road to HWM.,2,5,0.1,,,30.1495,-95.1696,,5525,22409,1.0,2017-09-19T05:00:00,1840,0.09,6,2,Peach Creek
9543,Right,101.91,180,[],2017-09-09T05:00:00,1772,2,2,0.0,Riverine,21851,0909_0903,debris line in grass,,4,2,0.4,,,29.71081,-95.79822,8,6131,21333,1.0,2017-09-09T05:00:00,1772,0.0571,7,2,Buffalo Bayou
10150,Left,444.62,180,[],2017-09-26T05:00:00,1853,1,2,0.0,Riverine,25263,09-26-0934-2,Seed line on downstream bridge on bridge beam left bank.,,3,4,0.2,,,30.164955,-97.20311,8,6601,23203,1.0,2017-09-26T05:00:00,1853,0.236,6,2,Riverine
9738,N/A,95.26,180,[],2017-09-13T05:00:00,1772,2,2,0.0,Riverine,22701,0913_1653,debris pile at base of baseball field fence,,4,2,0.4,,,30.00598,-95.3949,8,6260,21846,1.0,2017-09-13T05:00:00,1772,0.0525,7,2,Turkey Creek
9283,N/A,36.82,180,[],2017-09-19T05:00:00,1836,1,2,7.6,Riverine,23813,0919_0855_1,Seed line on cedar tree to the right of right descending circular stairs.,,1,5,0.03,,,29.76336,-95.35849,5,,22410,0.0,2017-09-25T05:00:00,1645,,6,2,unknown
7863,Left,252.511,180,[],2017-09-08T05:00:00,1822,1,2,0.0,Riverine,21890,1815,Downstream left bank where concrete apron and fence meet.,Time of discovery used as label,3,1,,,,29.41312,-97.36591,3,5270,21355,1.0,2017-09-18T05:00:00,1767,0.12,6,2,Unknown creek
8125,N/A,11.621,180,[],2017-09-05T05:00:00,1762,1,2,0.0,Coastal,21438,0905_1005_2,"TO THE LEFT OF GATE ABOUT 20 FT, MARKED WITH FLAG, TAPE, AND PAINT.",,2,2,,,,28.79972,-96.70123,7,5165,21028,1.0,2017-09-08T05:00:00,1770,0.055774,7,2,unknown
8541,Left,14.58,180,[],2017-09-05T05:00:00,1786,6,2,0.0,Riverine,21075,0905_1337,"Present near peak, just receding",,2,2,0.1,,,28.89634,-95.67396,8,5560,20791,1.0,2017-09-05T05:00:00,1786,0.16,6,2,Caney Creek
7880,Left,347.294,180,[],2017-09-09T05:00:00,1822,1,2,4.13,Riverine,21852,1630,Line marked by sharpe inside gage house by JRH on 08y2717 confirmed today by debris in fencing,Sharpee line inside door of gage  time of discovery used as lable,1,1,,,,29.69949,-97.60329,9,5283,21332,1.0,2017-09-22T05:00:00,1834,,6,2,Plum Creek
9662,N/A,219.51,180,[],2017-09-11T05:00:00,1772,2,2,2.93,Riverine,22256,0911_1438,debris line on road in brush,,4,2,0.4,,,30.03045,-95.84436,8,6199,21563,1.0,2017-09-11T05:00:00,1772,0.1182,7,2,Little Cypress Cr
10191,Right,13.335,180,[],2017-09-24T05:00:00,1854,1,2,2.93,Riverine,25264,0924_1113_1,"Debris caught on barbed wire fence on down stream side, right bank of CR 391.",,3,2,0.15,,,28.73288,-96.11115,3,6617,23205,1.0,2017-09-24T05:00:00,1854,1.8,6,4,West tributary to Mad Island Slough
10193,Right,8.708,180,[],2017-09-24T05:00:00,1854,1,2,4.53,Riverine,25266,0924_1015_2,"Mud line on trees on right bank, downstream from CR 374",,2,1,0.1,,,28.68833,-96.11913,8,6618,23206,1.0,2017-09-24T05:00:00,1854,1.8,6,4,West Branch of Mad Island Slough
9284,N/A,36.32,180,[],2017-09-19T05:00:00,1836,1,2,2.86,Riverine,23814,0919_0855_2,Seedline on bottom of bridge apron RBUS 20' off of Commerce.,,1,5,0.01,,,29.76336,-95.35849,4,,22410,1.0,2017-09-25T05:00:00,1645,,6,2,unknown
8964,N/A,141.14,180,[],2017-09-12T05:00:00,1834,6,2,2.3,Riverine,23084,hwm1,West side of bridge on right side as driving northwest. Marker on bridge beam next to apron.,,1,2,0.01,,,29.162675,-96.13492,3,5792,22029,1.0,2017-09-23T05:00:00,1839,0.0237,6,1,San Bernard River
8539,Left,14.61,180,[],2017-09-05T05:00:00,1786,6,2,0.0,Riverine,21073,0905_1335,"Present close to peak, just receding",,2,2,0.1,,,28.89649,-95.67404,8,5560,20791,1.0,2017-09-05T05:00:00,1786,0.18,6,2,Caney Creek
7874,N/A,385.816,180,[],2017-09-09T05:00:00,1760,1,2,1.9,Riverine,23810,0909_1400,Nail in cottonwood across from flood gage marker left of sand gravel piles,,2,1,,,,29.80149,-97.55702,5,5279,21322,1.0,2017-09-22T05:00:00,1834,0.12,6,2,Tenney Creek
9544,Left,103.16,180,[],2017-09-09T05:00:00,1772,2,2,0.0,Riverine,21853,0909_0905,,,4,2,0.4,,,29.71092,-95.79825,8,6131,21333,1.0,2017-09-09T05:00:00,1772,0.0432,7,2,Buffalo Bayou
9663,N/A,236.37,180,[],2017-09-11T05:00:00,1772,2,2,0.0,Riverine,22257,0911_1525,cork line in CSG gage on bridge,,4,5,0.4,,,30.04305,-95.93626,8,6200,21564,1.0,2017-09-11T05:00:00,1772,0.0627,7,2,Snake Creek
10195,N/A,3.971,180,[],2017-09-24T05:00:00,1854,1,2,0.0,Riverine,25268,0924_1507_2,"Debris line on boat ramp, left bank of Colorado Rv",,2,2,0.1,,,28.67027,-95.96484,3,6619,23207,1.0,2017-09-24T05:00:00,1854,1.8,6,4,Colorado River
9379,N/A,8.49,180,[],2017-09-13T05:00:00,1833,1,2,0.0,Riverine,22703,0913_1355_2,Distinct mudline east of bridge on north bank. Marked with painted stake. Approximately 50 feet south from north end of bridge.,,3,1,0.2,,,29.875064,-94.828751,7,6035,21847,1.0,2017-10-06T05:00:00,1770,0.04,6,2,Old River
9664,N/A,205.99,180,[],2017-09-11T05:00:00,1772,2,2,0.0,Riverine,22258,0911_1555,mud line wing wall of bridge RB,,4,1,0.4,,,30.00508,-95.90818,8,6201,21565,1.0,2017-09-11T05:00:00,1772,0.0595,7,2,Mound Cr
9021,N/A,170.68,180,[],2017-09-17T05:00:00,1760,1,2,1.0,Riverine,23565,0917_1030_1,Survey tape/paint E side of CR 3550.,,3,2,0.2,,,30.83384,-94.33445,3,5822,22264,1.0,2017-10-04T05:00:00,1760,0.488,6,2,Little Wolf Creek
10093,N/A,8.07,180,[],2017-09-04T05:00:00,1762,1,2,0.0,Coastal,21160,0904_1730_1,"DEBRIS LINE IN FRONT OF GOAT PEN ON BOTH SIDES OF GRAVEL ROAD. MARKED WITH PAINT, FLAG, AND TAPE.",Avg of 2 HWM,2,2,0.1,,,28.570737,-96.638581,7,5139,20855,1.0,2017-09-08T05:00:00,1770,0.085302,6,2,unknown
8454,Left,378.638,180,[],2017-09-09T05:00:00,1822,1,2,0.0,Riverine,21843,1450,Left bank upstream on concrete skirt,"Time found 1450 used as label; surveyed at hwm line, did not use height above ground",2,1,0.1,,,29.76617,-97.60491,3,5527,21325,1.0,2017-09-22T05:00:00,1834,0.12,6,2,Clear fork plum creek
8542,Right,16.1,180,[],2017-09-05T05:00:00,1786,6,2,0.0,Riverine,21076,0905_1354,Downstream from bridge,,2,8,0.1,,,28.91829,-95.69289,8,5561,20792,1.0,2017-09-05T05:00:00,1786,0.19,6,2,Caney Creek
8559,N/A,71.555,180,[],2017-09-06T05:00:00,1762,1,2,1.39,Riverine,21908,0906_1140_1,Seed line appears beneath the bridge on the northeast side.,"No pictures on Google drive
Tape that marked the HWM missing measured what appeared to be HWM",2,5,0.1,,,29.55893,-95.63732,2,5568,21365,1.0,2017-10-07T05:00:00,1770,0.19,6,2,unknown
8562,N/A,79.16,180,[],2017-09-05T05:00:00,1786,6,2,0.0,Riverine,21094,0905_1701,,,4,2,0.4,,,29.26455,-95.93882,8,5569,20799,1.0,2017-09-05T05:00:00,1786,0.12,6,2,Caney Creek
8568,N/A,16.74,180,[],2017-09-27T05:00:00,1760,6,2,5.34,Riverine,25460,HWM1,Inside garage of house.,,2,6,0.1,,,29.43831,-95.06822,8,5572,23312,1.0,2017-10-06T05:00:00,1760,0.02,6,2,Dickinson Bayou
10152,Right,320.212,180,[],2017-09-26T05:00:00,1853,1,2,4.88,Riverine,25270,09-26-1146-1,Golf club owner claims that water got just up to the practice tee shots box.,,4,2,0.4,,,30.06575,-97.29154,7,6602,23204,1.0,2017-09-26T05:00:00,1853,0.236,6,2,Riverine
9087,N/A,252.215,180,[],2017-09-14T05:00:00,1762,1,2,0.0,Riverine,23450,0914_1230_2,ORANGE PAINT LINE ON LEFT DOWNSTREAM APRON. BOTTOM OF PAINT LINE MARKS MUD LINE,,1,1,0.04,,,30.69868,-94.79547,3,5858,22209,1.0,2017-09-19T05:00:00,1770,0.022966,6,2,unknown
9548,N/A,101.61,180,[],2017-09-09T05:00:00,1772,2,2,2.73,Riverine,21855,0909_1035,Stain line on mobile unit on N side of school,,3,6,0.2,,,29.71693,-95.74408,8,6134,21336,1.0,2017-09-09T05:00:00,1772,0.1471,7,2,Buffalo Bayou
9380,N/A,8.5,180,[],2017-09-13T05:00:00,1833,1,2,4.7,Riverine,22704,0913_1545_1,"Distinct mudline marked with tape in treeline approximately 10 yards south of Rookery parking lot. Caution, possible gators in area.",,3,1,0.2,,,29.837686,-94.758368,2,6037,21848,1.0,2017-10-06T05:00:00,1770,0.04,6,2,Trinity River
7572,N/A,31.056,180,[],2017-09-05T05:00:00,1762,1,2,6.8,Riverine,21441,0905_1135_1,"SEED LINE UNDER BRIDGE MARKED WITH PAINT AND TAPE, DOWNSTREAM LEFT.",,2,2,,,,28.800518,-96.656201,3,5145,21033,1.0,2017-09-08T05:00:00,1770,0.095144,6,2,unknown
7871,Left,444.393,180,[],2017-09-09T05:00:00,1822,1,2,2.75,Riverine,21845,0909_1245,"Coups of trees debris pile up, Downstream left bank 30 feet southwest of concrete / riffraft apron north side of bridge",Time of discovery used as label 1245; surveyed at l,2,1,,,,29.82694,-97.67191,5,5276,21327,1.0,2017-09-22T05:00:00,1834,0.12,6,2,Clear Fork Plum Creek
8543,Right,15.96,180,[],2017-09-05T05:00:00,1786,6,2,0.0,Riverine,21077,0905_1355,Downstream from bridge,,2,8,0.1,,,28.91829,-95.69283,8,5561,20792,1.0,2017-09-05T05:00:00,1786,0.34,6,2,Caney Creek
8546,Left,24.81,180,[],2017-09-05T05:00:00,1786,6,2,0.0,Riverine,21080,0905_1418,Upstream from bridge,,3,5,0.2,,,28.93842,-95.73646,8,5562,20793,1.0,2017-09-05T05:00:00,1786,0.17,6,2,Caney Creek
10196,Left,3.449,180,[],2017-09-24T05:00:00,1854,1,2,0.0,Riverine,25269,0924_1507_3,Debris line upstream of boat ramp on left bank of Colorado River.,,3,2,0.15,,,28.67048,-95.96498,3,6619,23207,1.0,2017-09-24T05:00:00,1854,1.8,6,4,Colorado River
9285,N/A,44.33,180,[],2017-09-19T05:00:00,1836,1,2,1.69,Riverine,23816,0919_1000_1,@ Settegast Park directly across from 3004 Garrow St.,,1,5,0.03,,,29.752,-95.34362,5,5974,22411,1.0,2017-09-25T05:00:00,1645,,6,2,unknown
9665,Left,205.35,180,[],2017-09-11T05:00:00,1772,2,2,0.0,Riverine,22259,0911_1557,mud line on wing wall LB,,4,1,0.4,,,30.00508,-95.90818,8,6201,21565,1.0,2017-09-11T05:00:00,1772,0.0558,7,2,Mound Cr
9286,N/A,44.53,180,[],2017-09-19T05:00:00,1836,1,2,1.69,Riverine,23817,0919_1000_2,@ Settegast Park directly across from 3004 Garrow St.,,1,5,0.03,,,29.75215,-95.34381,5,5974,22411,1.0,2017-09-25T05:00:00,1645,,2,2,unknown
9444,Right,71.5,180,[],2017-09-07T04:00:00,1791,1,2,0.0,Riverine,21442,0907_1300_1,50 ft east of bridge,level 3 survey; field reading 71.377; +0.10' GNSS adjustment,3,1,0.2,,,29.62975,-95.6341,6,6074,21032,1.0,2017-09-19T04:00:00,900,0.2,6,2,Drainage near St.Theresa school
9382,N/A,7.22,180,[],2017-09-13T05:00:00,1833,1,2,0.0,Riverine,22705,0913_1550_2,"Distinct mudline marked with painted stake on embankment adjacent to Rookery parking lot. Caution, possible gators in area.",,4,1,0.4,,,29.837686,-94.758368,7,6037,21848,1.0,2017-10-06T05:00:00,1770,0.04,6,2,Trinity River
9549,N/A,100.91,180,[],2017-09-09T05:00:00,1772,2,2,1.33,Riverine,21856,0909_1044,seed line on playground equipment,,3,5,0.2,,,29.71575,-95.74281,8,6134,21336,1.0,2017-09-09T05:00:00,1772,0.0469,7,2,Buffalo Bayou
9666,Left,200.35,180,[],2017-09-11T05:00:00,1772,2,2,0.0,Riverine,22260,0911_1617,cut line near brush,,4,9,0.4,,,29.97963,-95.90785,8,6202,21566,1.0,2017-09-11T05:00:00,1772,0.1011,7,2,Snake Creek
8965,N/A,141.01,180,[],2017-09-12T05:00:00,1834,1,2,1.7,Riverine,23087,hwm2,East side of bridge on right side as driving northwest. Marker on bridge beam next to apron.,,2,2,0.1,,,29.62676,-96.13404,3,5792,22029,1.0,2017-09-23T05:00:00,1839,0.0237,6,1,San Bernard River
9641,N/A,51.133,180,[],2017-09-08T05:00:00,1762,1,2,2.18,Riverine,22840,0908_1645_1,"Lat 29.691815
Long -95.442931
seed line along garage of residence",Survey uncertainty input by GRH while inputting data into STN.,2,5,0.1,,,29.691815,-95.442931,8,6447,21898,1.0,2017-09-08T05:00:00,1762,0.13,6,2,unknown
10034,N/A,258.5,180,[],2017-09-19T04:00:00,1602,1,2,2.73,Riverine,23821,0919_1730_01,"Nail in small pine tree, downstream, right bank. Directly downstream of Hunter Creek sign. Marked with orange flagging.",,4,5,0.4,,,30.96784,-93.85448,4,6569,22414,1.0,2017-09-27T04:00:00,1645,0.062,6,2,Unknown
9552,N/A,101.39,180,[],2017-09-09T05:00:00,1772,2,2,0.0,Riverine,21857,0909_1147,,,3,2,0.2,,,29.71148,-95.68802,8,6136,21337,1.0,2017-09-09T05:00:00,1772,0.0501,7,2,Buffalo Bayou
9446,Left,72.8,180,[],2017-09-07T04:00:00,1791,1,2,0.0,Riverine,21443,0907_1300_2,"50 ft east of bridge, near flood gage",level 3 survey; field reading 72.741; +0.10' GNSS adjustment,3,1,0.2,,,29.62951,-95.63398,6,6074,21032,1.0,2017-09-19T04:00:00,900,0.2,6,2,Drainage near St.Theresa school
8554,Right,44.42,180,[],2017-09-05T05:00:00,1786,6,2,0.0,Riverine,21088,0905_1603,Downstream side bridge,,4,1,0.4,,,29.04154,-95.86384,8,5565,20796,1.0,2017-09-05T05:00:00,1786,0.15,6,2,Caney Creek
8566,Right,71.79,180,[],2017-09-05T05:00:00,1786,6,2,0.0,Riverine,21095,0905_1728,Downstream from bridge,,2,2,0.1,,,29.18756,-95.95091,8,,20800,0.0,2017-09-05T05:00:00,1786,0.09,6,2,Water Hole Creek
8563,N/A,63.435,180,[],2017-09-06T05:00:00,1762,1,2,5.83,Riverine,21915,0906_1520_1,A seed line on the concrete of the bridge facing west,,1,5,0.01,,,29.54723,-95.54969,2,5570,21368,1.0,2017-10-07T05:00:00,1770,0.19,6,2,unknown
8950,N/A,38.1,180,[],2017-09-13T05:00:00,1760,1,2,0.0,Riverine,23088,0913_1245_1,Paint mark on left upstream concrete bridge apron.,only surveyed one of the two marks as other we were not able to determine what part of painted line was valid,4,2,0.4,,,30.28841,-94.04764,3,5785,22030,1.0,2017-09-27T05:00:00,13,0.24,6,2,West Tenmile Creek
9667,Right,188.0,180,[],2017-09-11T05:00:00,1772,2,2,3.89,Riverine,22261,0911_1638,debris line on barbwire fence,,4,2,0.4,,,29.9478,-95.92415,8,6203,21567,1.0,2017-09-11T05:00:00,1772,0.119,7,2,Live Oak Creek
10197,N/A,5.391,180,[],2017-09-24T05:00:00,1854,1,2,3.07,Coastal,25273,0924_1637_2,Debris on fence west side of Oyster Park,,3,2,0.15,,,28.61086,-96.21506,3,6620,23208,1.0,2017-09-24T05:00:00,1854,1.8,6,4,Tres Palacios Bay
10005,Left,73.6,180,[],2017-09-17T04:00:00,1835,1,2,4.69,Riverine,23822,0917_1153_01,"Nail in tree, on Co.Rd#1416 on upstream, rightbank, 538ft due East from HWY 87",,3,5,0.2,,,30.60464,-93.79581,5,6561,22413,1.0,2017-09-29T04:00:00,1645,0.068,6,2,Unknown
10153,Left,322.197,180,[],2017-09-26T05:00:00,1853,1,2,0.0,Riverine,25271,09-26-1146-2,Debris on tree next to practice tee,,4,2,0.4,,,30.06563,-97.29144,7,6602,23204,1.0,2017-09-26T05:00:00,1853,0.236,6,2,Riverine
7882,N/A,340.723,180,[],2017-09-09T05:00:00,1822,1,2,4.23,Riverine,21858,1700,Mud in trees 100 ft upstream of Rail Road Bridge's 3rd trussell  50 feet upstream of remaming Gas pipeline marker,time of discovery used as label,2,1,,,,29.67581,-97.60373,5,5285,21335,1.0,2017-09-22T05:00:00,1834,0.12,6,2,Plum creek nr Luling
8564,N/A,63.822,180,[],2017-09-06T05:00:00,1762,1,2,12.08,Riverine,21917,0906_1520_3,A seed line on the concrete of the Christian building west of the river,,1,5,0.01,,,29.54723,-95.54969,2,5570,21368,1.0,2017-10-07T05:00:00,1770,0.19,6,2,unknown
7573,N/A,31.26,180,[],2017-09-05T05:00:00,1762,1,2,,Riverine,21444,0905_1135_2,"SEED LINE UNDER BRIDGE AT OTHER END, OPPOSITE SIDE. MARKED WITH PAINT AND TAPE. UPSTREAM RIGHT.",,2,2,,,,28.800392,-96.656574,3,5145,21033,1.0,2017-09-08T05:00:00,1770,0.095144,6,2,unknown
9847,N/A,3.34,180,[],2017-09-11T05:00:00,1833,1,2,0.0,Riverine,22262,0911_1107_1,"Grassy area by riverbank at end of Waco, 10 m north of toolshed. Private residence. Marked with flag.",,2,2,0.1,,,29.52453,-94.487012,9,6338,21568,1.0,2017-09-19T05:00:00,1837,0.38,6,2,Shipping lane entering Rollover Bay
9154,Left,18.32,180,[],2017-09-14T05:00:00,1846,1,2,0.0,Riverine,23396,0914_1027_3,Debris line in grass next to generator of streamward face of stone building.  Stake with yellow flag and orange paint.,RTN in this area had a higher variability due to some nodes working intermittently,1,2,0.04,,,29.705612,-95.26366,7,5900,22188,1.0,2017-10-04T05:00:00,1770,0.5,6,2,Sims Bayou
9955,N/A,6.342,180,[],2017-09-23T05:00:00,1760,1,2,0.0,Riverine,24773,0915_0905_2,Debris on bank.,,2,2,0.1,,,29.7448961797,-94.8281450858,3,12573,22117,1.0,2017-09-23T05:00:00,1760,0.046,6,2,TRINITY BAY
9158,Left,21.19,180,[],2017-09-14T05:00:00,1846,1,2,1.25,Riverine,23402,0914_1326_1,"Nail in one of two trees on the inner ring of the cul-de-sac, marked with orange paint and flagging.",,3,5,0.2,,,29.69286,-95.25797,5,5903,22191,1.0,2017-09-25T05:00:00,1645,,6,2,Sims Bayou
10038,Left,257.7,180,[],2017-09-19T04:00:00,1602,1,2,2.5,Riverine,23823,0919_1730_02,"Nail in telephone pole, downstream, left bank. First telephone pole on left bank. Marked with orange flagging.",,4,5,0.4,,,30.96786,-93.85378,5,6569,22414,1.0,2017-09-27T04:00:00,1645,0.062,6,2,Unknown
9090,N/A,140.263,180,[],2017-09-15T05:00:00,1762,1,2,3.63,Riverine,23453,0915_1000_1,"ORANGE NAIL+TAPE ON SWEETGUM TREE ON RIGHT UPSTREAM BANK, ABOUT 15 FT FROM APRON. SHOREWARD FACE OF TREE.",GPS had trouble under the trees.  Error was a little high,1,1,0.03,,,30.50193,-95.03129,5,5860,22211,1.0,2017-09-19T05:00:00,1770,0.022966,6,2,unknown
7866,Right,338.665,180,[],2017-09-09T05:00:00,1822,1,2,4.23,Riverine,21860,0909_1800,Nail in North side of tree 80 feet downstream of old bridge at mudline above debris pile,Discovery time used as label,2,2,,,,29.65606,-97.60262,5,5272,21340,1.0,2017-09-22T05:00:00,1834,0.12,6,2,Plum Creek East of Luling
10198,N/A,4.912,180,[],2017-09-24T05:00:00,1854,1,2,1.72,Coastal,25272,0924_1637_1,Debris on fence post at west side of park,,3,2,0.15,,,28.61106,-96.214,3,6620,23208,1.0,2017-09-24T05:00:00,1854,1.8,6,4,Tres Palacios Bay
8414,Right,64.38,180,[],2017-09-22T05:00:00,1791,1,2,4.1,Riverine,21540,21106_HWM2,Garage of 3458 Riviera Lane,Set nail/disk on exterior of garage (with owner's permission) to match excellent seed / fine debris line. Had to set up RTN about 400 ft away to get good sat coverage.,1,5,0.05,,,30.0093,-95.2221,3,5500,21106,1.0,2017-09-22T05:00:00,1840,0.1,6,2,San Jacinto River
8567,Right,71.49,180,[],2017-09-05T05:00:00,1786,6,2,0.0,Riverine,21096,0905_1729,Downstream from bridge,,3,2,0.2,,,29.18756,-95.95094,8,5571,20800,1.0,2017-09-05T05:00:00,1786,0.08,6,2,Water Hole Creek
9028,N/A,168.4,180,[],2017-09-17T05:00:00,1760,1,2,0.0,Riverine,23586,0917_1345_2,"Paint mark on concrete apron, right bank upstream side of bridge.",,4,1,0.3,,,30.93225,-94.45485,3,5827,22275,1.0,2017-10-04T05:00:00,1760,0.169,6,2,Billums Creek
9558,N/A,100.35,180,[],2017-09-09T05:00:00,1772,2,2,1.6,Riverine,21859,0909_1338,seed line on street sign pole,,3,5,0.2,,,29.77655,-95.68803,8,6139,21341,1.0,2017-09-09T05:00:00,1772,0.101,7,2,Buffalo Bayou
